Feature,Precision,Recall
a_better,0.7058823529411765,0.0022509848058525606
a_big,0.3939393939393939,0.0024385668730069407
a_bigger,0.8,7.503282686175201E-4
a_bit,0.375,0.0033764772087788407
a_black,0.8571428571428571,0.0011254924029262803
a_bland,1.0,9.379103357719002E-4
a_boring,1.0,0.0015006565372350403
a_boy,0.0,0.0
a_bright,0.3333333333333333,3.7516413430876007E-4
a_brilliant,0.375,5.627462014631402E-4
a_bunch,0.7272727272727273,0.0015006565372350403
a_captivating,0.0,0.0
a_cartoon,0.6,5.627462014631402E-4
a_case,0.7142857142857143,9.379103357719002E-4
a_cast,0.2,1.8758206715438003E-4
a_certain,0.3181818181818182,0.0013130744700806604
a_chance,0.125,1.8758206715438003E-4
a_character,0.6923076923076923,0.0016882386043894203
a_charming,0.0,0.0
a_cheap,0.8571428571428571,0.0011254924029262803
a_child,0.3333333333333333,3.7516413430876007E-4
a_children,1.0,9.379103357719002E-4
a_cinematic,0.7142857142857143,0.0018758206715438004
a_classic,0.5333333333333333,0.0015006565372350403
a_clever,0.1,1.8758206715438003E-4
a_cold,0.6666666666666666,7.503282686175201E-4
a_collection,0.8,7.503282686175201E-4
a_college,0.7142857142857143,9.379103357719002E-4
a_comedy,0.6428571428571429,0.0033764772087788407
a_coming-of-age,0.125,1.8758206715438003E-4
a_compelling,0.07142857142857142,3.7516413430876007E-4
a_complete,0.75,0.0011254924029262803
a_completely,0.4,3.7516413430876007E-4
a_complex,0.25,3.7516413430876007E-4
a_conventional,0.16666666666666666,1.8758206715438003E-4
a_convincing,0.4,3.7516413430876007E-4
a_couple,0.3684210526315789,0.0013130744700806604
a_culture,0.3333333333333333,3.7516413430876007E-4
a_dark,0.6153846153846154,0.0015006565372350403
a_decent,0.5833333333333334,0.0013130744700806604
a_deeply,0.2857142857142857,3.7516413430876007E-4
a_delightful,0.08333333333333333,1.8758206715438003E-4
a_different,0.36363636363636365,7.503282686175201E-4
a_difficult,0.5,5.627462014631402E-4
a_director,0.5238095238095238,0.0020634027386981805
a_disaster,1.0,9.379103357719002E-4
a_disturbing,0.4,3.7516413430876007E-4
a_documentary,0.5833333333333334,0.0026261489401613208
a_double,0.4,3.7516413430876007E-4
a_drama,0.7142857142857143,9.379103357719002E-4
a_dream,0.2857142857142857,3.7516413430876007E-4
a_dreary,1.0,0.0011254924029262803
a_dull,0.9,0.0016882386043894203
a_dumb,0.5714285714285714,7.503282686175201E-4
a_failure,0.625,9.379103357719002E-4
a_fair,0.16666666666666666,1.8758206715438003E-4
a_fairly,0.42857142857142855,0.0011254924029262803
a_familiar,0.2,1.8758206715438003E-4
a_family,0.375,5.627462014631402E-4
a_fan,0.125,1.8758206715438003E-4
a_far,0.5,5.627462014631402E-4
a_fascinating,0.1388888888888889,9.379103357719002E-4
a_feature,0.5714285714285714,7.503282686175201E-4
a_feature-length,0.8,7.503282686175201E-4
a_feel-good,0.2857142857142857,3.7516413430876007E-4
a_few,0.6341463414634146,0.009754267492027763
a_film,0.5061728395061729,0.015381729506659163
a_filmmaker,0.2,3.7516413430876007E-4
a_fine,0.15,5.627462014631402E-4
a_fresh,0.45454545454545453,9.379103357719002E-4
a_frustrating,0.8,7.503282686175201E-4
a_full,0.4,3.7516413430876007E-4
a_fun,0.125,1.8758206715438003E-4
a_funeral,0.2,1.8758206715438003E-4
a_funny,0.21428571428571427,5.627462014631402E-4
a_game,0.6,5.627462014631402E-4
a_gem,0.0,0.0
a_genre,0.3333333333333333,3.7516413430876007E-4
a_gentle,0.16666666666666666,1.8758206715438003E-4
a_genuinely,0.2,1.8758206715438003E-4
a_giant,0.8,7.503282686175201E-4
a_glorious,0.0,0.0
a_glossy,0.8333333333333334,9.379103357719002E-4
a_good,0.4095238095238095,0.008066028887638342
a_gorgeous,0.14285714285714285,1.8758206715438003E-4
a_great,0.35714285714285715,0.004689551678859501
a_gripping,0.14285714285714285,1.8758206715438003E-4
a_gritty,0.2,1.8758206715438003E-4
a_group,0.3333333333333333,3.7516413430876007E-4
a_guilty,0.4,3.7516413430876007E-4
a_guy,0.8571428571428571,0.0011254924029262803
a_half,0.6153846153846154,0.0015006565372350403
a_hallmark,0.8,7.503282686175201E-4
a_handful,0.8571428571428571,0.0011254924029262803
a_happy,0.2,1.8758206715438003E-4
a_hard,0.8,7.503282686175201E-4
a_haunting,0.0,0.0
a_heavy,0.6,5.627462014631402E-4
a_high,0.6,0.0011254924029262803
a_highly,0.14285714285714285,1.8758206715438003E-4
a_hint,0.4,3.7516413430876007E-4
a_hollywood,0.5555555555555556,9.379103357719002E-4
a_hoot,0.4,3.7516413430876007E-4
a_horror,0.6,5.627462014631402E-4
a_huge,0.35714285714285715,9.379103357719002E-4
a_human,0.125,1.8758206715438003E-4
a_joke,0.7142857142857143,9.379103357719002E-4
a_journey,0.16666666666666666,1.8758206715438003E-4
a_kind,0.18181818181818182,3.7516413430876007E-4
a_kiss,0.8333333333333334,9.379103357719002E-4
a_lack,1.0,9.379103357719002E-4
a_large,0.8,7.503282686175201E-4
a_life,0.3333333333333333,3.7516413430876007E-4
a_light,0.16666666666666666,1.8758206715438003E-4
a_little,0.5,0.007315700619020821
a_long,0.6388888888888888,0.004314387544550741
a_look,0.07692307692307693,1.8758206715438003E-4
a_lot,0.49411764705882355,0.007878446820483961
a_love,0.0,0.0
a_lovely,0.14285714285714285,1.8758206715438003E-4
a_low-budget,1.0,9.379103357719002E-4
a_major,0.6666666666666666,0.0015006565372350403
a_man,0.43478260869565216,0.0018758206715438004
a_masterpiece,0.2,3.7516413430876007E-4
a_matinee,0.5,5.627462014631402E-4
a_matter,0.4444444444444444,7.503282686175201E-4
a_mediocre,0.875,0.0013130744700806604
a_mere,0.6,5.627462014631402E-4
a_mess,0.75,0.0016882386043894203
a_metaphor,0.5,5.627462014631402E-4
a_mile,0.6666666666666666,7.503282686175201E-4
a_minor,0.1111111111111111,1.8758206715438003E-4
a_mix,0.8,7.503282686175201E-4
a_modern,0.5714285714285714,7.503282686175201E-4
a_modest,0.4,3.7516413430876007E-4
a_moment,0.6,5.627462014631402E-4
a_monster,1.0,9.379103357719002E-4
a_moral,0.6666666666666666,7.503282686175201E-4
a_more,0.4827586206896552,0.0026261489401613208
a_mostly,0.6,5.627462014631402E-4
a_movie,0.6383928571428571,0.026824235603076348
a_moving,0.21428571428571427,5.627462014631402E-4
a_much,0.25,5.627462014631402E-4
a_must,0.0,0.0
a_mystery,0.8,7.503282686175201E-4
a_neat,0.6,5.627462014631402E-4
a_new,0.45714285714285713,0.0030013130744700805
a_nice,0.3333333333333333,9.379103357719002E-4
a_nightmare,0.8571428571428571,0.0011254924029262803
a_part,0.0,0.0
a_particularly,0.75,0.0011254924029262803
a_perfect,0.2,3.7516413430876007E-4
a_perfectly,0.125,1.8758206715438003E-4
a_person,0.6,5.627462014631402E-4
a_picture,0.375,5.627462014631402E-4
a_place,0.14285714285714285,1.8758206715438003E-4
a_pleasant,0.18181818181818182,3.7516413430876007E-4
a_pleasure,0.0,0.0
a_plot,0.8461538461538461,0.0020634027386981805
a_poignant,0.0,0.0
a_portrait,0.2222222222222222,3.7516413430876007E-4
a_potentially,0.7142857142857143,9.379103357719002E-4
a_powerful,0.1111111111111111,3.7516413430876007E-4
a_predictable,0.6,5.627462014631402E-4
a_pretty,0.5294117647058824,0.0016882386043894203
a_psychological,0.3333333333333333,3.7516413430876007E-4
a_public,0.6,5.627462014631402E-4
a_quiet,0.2,1.8758206715438003E-4
a_rare,0.0,0.0
a_rather,0.5263157894736842,0.0018758206715438004
a_real,0.4411764705882353,0.0028137310073157004
a_really,0.5,9.379103357719002E-4
a_reason,1.0,0.0011254924029262803
a_reasonably,0.6666666666666666,7.503282686175201E-4
a_red,0.0,0.0
a_refreshing,0.0,0.0
a_refreshingly,0.0,0.0
a_remarkable,0.1,1.8758206715438003E-4
a_remarkably,0.1111111111111111,1.8758206715438003E-4
a_respectable,0.4,3.7516413430876007E-4
a_rich,0.14285714285714285,1.8758206715438003E-4
a_riveting,0.0,0.0
a_romance,0.5714285714285714,7.503282686175201E-4
a_romantic,0.4,0.0011254924029262803
a_routine,1.0,9.379103357719002E-4
a_sad,0.7,0.0013130744700806604
a_satisfying,0.375,5.627462014631402E-4
a_screenplay,0.5,7.503282686175201E-4
a_script,0.9285714285714286,0.0024385668730069407
a_second,0.42857142857142855,5.627462014631402E-4
a_sense,0.42857142857142855,0.0016882386043894203
a_sensitive,0.0,0.0
a_sequel,0.6,5.627462014631402E-4
a_series,0.6956521739130435,0.0030013130744700805
a_serious,0.5833333333333334,0.0013130744700806604
a_shame,0.6,5.627462014631402E-4
a_sharp,0.0,0.0
a_silly,0.5,5.627462014631402E-4
a_simple,0.35714285714285715,9.379103357719002E-4
a_single,0.7058823529411765,0.0022509848058525606
a_slightly,0.3333333333333333,3.7516413430876007E-4
a_slow,0.6,5.627462014631402E-4
a_sly,0.0,0.0
a_small,0.1875,5.627462014631402E-4
a_smart,0.0,0.0
a_smile,0.16666666666666666,1.8758206715438003E-4
a_soft,0.4,3.7516413430876007E-4
a_solid,0.14814814814814814,7.503282686175201E-4
a_sort,0.42857142857142855,5.627462014631402E-4
a_sour,0.8333333333333334,9.379103357719002E-4
a_spark,0.8,7.503282686175201E-4
a_standard,0.6,5.627462014631402E-4
a_star,0.4,3.7516413430876007E-4
a_step,0.3333333333333333,3.7516413430876007E-4
a_stirring,0.0,0.0
a_story,0.5208333333333334,0.004689551678859501
a_strange,0.25,3.7516413430876007E-4
a_strangely,0.2,1.8758206715438003E-4
a_string,0.4,3.7516413430876007E-4
a_strong,0.2608695652173913,0.0011254924029262803
a_study,0.6,5.627462014631402E-4
a_stunning,0.0,0.0
a_stylish,0.3333333333333333,3.7516413430876007E-4
a_subculture,0.0,0.0
a_subject,0.42857142857142855,5.627462014631402E-4
a_subtle,0.16666666666666666,1.8758206715438003E-4
a_summer,0.0,0.0
a_superior,0.4,3.7516413430876007E-4
a_surprisingly,0.2857142857142857,7.503282686175201E-4
a_sweet,0.07692307692307693,1.8758206715438003E-4
a_tale,0.2857142857142857,3.7516413430876007E-4
a_taste,0.5714285714285714,7.503282686175201E-4
a_tasty,0.16666666666666666,1.8758206715438003E-4
a_terrible,0.6,0.0011254924029262803
a_terrific,0.0,0.0
a_testament,0.0,0.0
a_thoroughly,0.4,3.7516413430876007E-4
a_thoughtful,0.0,0.0
a_thriller,0.5333333333333333,0.0015006565372350403
a_time,0.3333333333333333,7.503282686175201E-4
a_tired,1.0,0.0013130744700806604
a_total,0.875,0.0013130744700806604
a_touch,0.4,3.7516413430876007E-4
a_touching,0.0,0.0
a_tough,0.6,5.627462014631402E-4
a_tour,0.0,0.0
a_tragic,0.5,5.627462014631402E-4
a_treat,0.0,0.0
a_tribute,0.16666666666666666,1.8758206715438003E-4
a_triumph,0.09090909090909091,1.8758206715438003E-4
a_true,0.23076923076923078,5.627462014631402E-4
a_truly,0.3,5.627462014631402E-4
a_tv,0.8571428571428571,0.0011254924029262803
a_very,0.3389830508474576,0.003751641343087601
a_video,0.8,7.503282686175201E-4
a_visual,0.45454545454545453,9.379103357719002E-4
a_visually,0.4,3.7516413430876007E-4
a_vivid,0.0,0.0
a_walk,0.4,3.7516413430876007E-4
a_war,0.4,3.7516413430876007E-4
a_warm,0.0,0.0
a_waste,1.0,9.379103357719002E-4
a_way,0.2,0.0011254924029262803
a_weak,0.6666666666666666,7.503282686175201E-4
a_weird,0.6,5.627462014631402E-4
a_welcome,0.1111111111111111,1.8758206715438003E-4
a_well,0.8,7.503282686175201E-4
a_well-made,0.25,3.7516413430876007E-4
a_while,0.4,0.0011254924029262803
a_whole,0.6956521739130435,0.0030013130744700805
a_wild,0.14285714285714285,1.8758206715438003E-4
a_wildly,0.5,5.627462014631402E-4
a_winning,0.0,0.0
a_woman,0.0,0.0
a_wonderful,0.125,3.7516413430876007E-4
a_word,0.5,5.627462014631402E-4
a_work,0.1875,5.627462014631402E-4
a_world,0.16666666666666666,3.7516413430876007E-4
a_worthwhile,0.3333333333333333,5.627462014631402E-4
a_worthy,0.2,3.7516413430876007E-4
a_wry,0.16666666666666666,1.8758206715438003E-4
a_young,0.2857142857142857,0.0011254924029262803
ability_to,0.25,9.379103357719002E-4
able_to,0.32142857142857145,0.0016882386043894203
about_<COMMA>,1.0,9.379103357719002E-4
about_<PERIOD>,0.8421052631578947,0.0030013130744700805
about_a,0.4603174603174603,0.005439879947477021
about_all,0.6666666666666666,7.503282686175201E-4
about_an,0.5,0.0011254924029262803
about_as,0.8064516129032258,0.004689551678859501
about_everything,0.6,5.627462014631402E-4
about_growing,0.2,1.8758206715438003E-4
about_his,0.6,5.627462014631402E-4
about_how,0.3333333333333333,5.627462014631402E-4
about_it,0.7,0.0026261489401613208
about_its,0.7142857142857143,9.379103357719002E-4
about_nothing,0.8,7.503282686175201E-4
about_one,0.2222222222222222,3.7516413430876007E-4
about_schmidt,0.16666666666666666,1.8758206715438003E-4
about_something,0.6,5.627462014631402E-4
about_the,0.3671875,0.008816357156255863
about_their,0.6666666666666666,0.0011254924029262803
about_them,0.8,7.503282686175201E-4
about_this,0.6470588235294118,0.0020634027386981805
about_three,1.0,9.379103357719002E-4
about_two,0.14285714285714285,1.8758206715438003E-4
about_what,0.45454545454545453,9.379103357719002E-4
above_its,0.4,3.7516413430876007E-4
above_the,0.42857142857142855,0.0011254924029262803
absolutely_no,0.4,3.7516413430876007E-4
absurdity_of,0.4,3.7516413430876007E-4
account_of,0.2222222222222222,3.7516413430876007E-4
achieves_a,0.2,1.8758206715438003E-4
across_as,0.8888888888888888,0.0015006565372350403
across_the,0.14285714285714285,1.8758206715438003E-4
act_<PERIOD>,0.5,5.627462014631402E-4
acted_<COMMA>,0.5,9.379103357719002E-4
acted_<PERIOD>,0.42857142857142855,5.627462014631402E-4
acted_and,0.2,1.8758206715438003E-4
acting_<COMMA>,0.5416666666666666,0.0024385668730069407
acting_<PERIOD>,0.5625,0.0016882386043894203
acting_and,0.5833333333333334,0.0013130744700806604
acting_is,0.7,0.0013130744700806604
action_<COMMA>,0.5454545454545454,0.0011254924029262803
action_<PERIOD>,0.5384615384615384,0.0013130744700806604
action_and,0.5555555555555556,9.379103357719002E-4
action_film,0.7,0.0013130744700806604
action_flick,1.0,0.0013130744700806604
action_hero,0.8,7.503282686175201E-4
action_movie,0.8,0.0022509848058525606
action_sequences,0.7142857142857143,0.0018758206715438004
actor_<PERIOD>,0.4,3.7516413430876007E-4
actor_’s,0.6666666666666666,7.503282686175201E-4
actors_<COMMA>,0.6,0.0016882386043894203
actors_<PERIOD>,0.2,3.7516413430876007E-4
actors_and,0.4,3.7516413430876007E-4
actors_are,0.375,5.627462014631402E-4
actress_<COMMA>,0.6,5.627462014631402E-4
adam_sandler,0.75,0.0016882386043894203
adams_<COMMA>,0.8,7.503282686175201E-4
adaptation_of,0.4375,0.0013130744700806604
add_up,0.75,0.0028137310073157004
addition_to,0.2727272727272727,5.627462014631402E-4
adults_<PERIOD>,0.4166666666666667,9.379103357719002E-4
adventure_<COMMA>,0.4,7.503282686175201E-4
adventure_<PERIOD>,0.2857142857142857,3.7516413430876007E-4
adventure_and,0.4,3.7516413430876007E-4
affair_<COMMA>,0.7142857142857143,9.379103357719002E-4
affection_for,0.5,5.627462014631402E-4
afraid_to,0.2857142857142857,3.7516413430876007E-4
after-school_special,0.875,0.0013130744700806604
after_a,0.7,0.0013130744700806604
after_all,0.625,9.379103357719002E-4
after_an,0.6,5.627462014631402E-4
after_another,1.0,0.0020634027386981805
after_next,1.0,9.379103357719002E-4
after_seeing,0.6,5.627462014631402E-4
after_the,0.3076923076923077,7.503282686175201E-4
after_you,0.4,3.7516413430876007E-4
again_<COMMA>,0.7,0.0026261489401613208
again_<PERIOD>,0.4583333333333333,0.0020634027386981805
against_the,0.2,3.7516413430876007E-4
age_<PERIOD>,0.0,0.0
ages_<PERIOD>,0.0,0.0
ago_<COMMA>,0.75,0.0011254924029262803
ago_<PERIOD>,0.6,0.0011254924029262803
ahead_of,0.2857142857142857,3.7516413430876007E-4
ai_n’t,0.6666666666666666,0.0011254924029262803
aimed_at,0.2,1.8758206715438003E-4
air_of,0.4,7.503282686175201E-4
akin_to,0.4,3.7516413430876007E-4
alabama_is,0.3333333333333333,3.7516413430876007E-4
alas_<COMMA>,1.0,0.0015006565372350403
alive_<PERIOD>,0.16666666666666666,1.8758206715438003E-4
all_<COMMA>,0.4,0.0018758206715438004
all_<PERIOD>,0.4642857142857143,0.0024385668730069407
all_about,0.42857142857142855,0.0011254924029262803
all_ages,0.0,0.0
all_but,0.4166666666666667,9.379103357719002E-4
all_fears,0.8888888888888888,0.0015006565372350403
all_in,0.35294117647058826,0.0011254924029262803
all_is,0.2,1.8758206715438003E-4
all_it,0.5,5.627462014631402E-4
all_its,0.5714285714285714,0.003751641343087601
all_of,0.5945945945945946,0.004126805477396361
all_over,0.8,0.0015006565372350403
all_that,0.5769230769230769,0.0028137310073157004
all_the,0.610738255033557,0.017069968111048585
all_this,0.8571428571428571,0.0011254924029262803
all_those,0.4,3.7516413430876007E-4
all_three,0.14285714285714285,1.8758206715438003E-4
all_too,0.7777777777777778,0.0026261489401613208
allen_’s,0.3333333333333333,5.627462014631402E-4
allowed_to,0.6,5.627462014631402E-4
allows_the,0.2,1.8758206715438003E-4
allows_us,0.0,0.0
almost_as,0.5714285714285714,7.503282686175201E-4
almost_every,0.5555555555555556,9.379103357719002E-4
almost_makes,1.0,9.379103357719002E-4
along_in,0.2,1.8758206715438003E-4
along_the,0.6363636363636364,0.0013130744700806604
along_with,0.4,7.503282686175201E-4
already_seen,0.8571428571428571,0.0011254924029262803
also_<COMMA>,0.4,3.7516413430876007E-4
also_a,0.21428571428571427,5.627462014631402E-4
also_has,0.2,1.8758206715438003E-4
also_one,0.3333333333333333,3.7516413430876007E-4
also_the,0.125,1.8758206715438003E-4
although_it,0.375,5.627462014631402E-4
although_the,0.3,5.627462014631402E-4
ambitious_<COMMA>,0.375,5.627462014631402E-4
america_<PERIOD>,0.16666666666666666,1.8758206715438003E-4
america_’s,0.4,7.503282686175201E-4
amid_the,0.8,7.503282686175201E-4
among_the,0.21428571428571427,5.627462014631402E-4
amount_of,0.5,0.0020634027386981805
amounts_to,1.0,0.0011254924029262803
amusing_<COMMA>,0.2857142857142857,7.503282686175201E-4
amusing_<PERIOD>,0.7142857142857143,9.379103357719002E-4
amusing_and,0.0,0.0
an_action,0.6,0.0011254924029262803
an_actor,0.38461538461538464,9.379103357719002E-4
an_actress,0.5454545454545454,0.0011254924029262803
an_admirable,0.375,5.627462014631402E-4
an_after-school,1.0,9.379103357719002E-4
an_almost,0.3333333333333333,5.627462014631402E-4
an_amazing,0.0,0.0
an_ambitious,0.5,7.503282686175201E-4
an_american,0.3333333333333333,5.627462014631402E-4
an_amusing,0.3333333333333333,3.7516413430876007E-4
an_artist,0.2727272727272727,5.627462014631402E-4
an_attempt,1.0,0.0013130744700806604
an_audience,0.5833333333333334,0.0013130744700806604
an_average,0.4,3.7516413430876007E-4
an_awful,0.6666666666666666,7.503282686175201E-4
an_earnest,0.5,7.503282686175201E-4
an_easy,0.4444444444444444,7.503282686175201E-4
an_elegant,0.2,1.8758206715438003E-4
an_emotional,0.375,5.627462014631402E-4
an_emotionally,0.2857142857142857,3.7516413430876007E-4
an_empty,1.0,9.379103357719002E-4
an_engaging,0.0,0.0
an_engrossing,0.08333333333333333,1.8758206715438003E-4
an_enjoyable,0.06666666666666667,1.8758206715438003E-4
an_entertaining,0.0,0.0
an_epic,0.3333333333333333,5.627462014631402E-4
an_episode,0.8,7.503282686175201E-4
an_equally,0.8,7.503282686175201E-4
an_era,0.0,0.0
an_example,0.3333333333333333,3.7516413430876007E-4
an_excellent,0.2857142857142857,3.7516413430876007E-4
an_exceptionally,0.6,5.627462014631402E-4
an_exercise,0.75,0.0011254924029262803
an_exhilarating,0.2857142857142857,3.7516413430876007E-4
an_extended,0.5714285714285714,7.503282686175201E-4
an_extraordinary,0.14285714285714285,1.8758206715438003E-4
an_honest,0.14285714285714285,1.8758206715438003E-4
an_hour,0.7894736842105263,0.0028137310073157004
an_idea,0.7142857142857143,9.379103357719002E-4
an_important,0.4,7.503282686175201E-4
an_impressive,0.125,1.8758206715438003E-4
an_incredibly,0.42857142857142855,5.627462014631402E-4
an_intelligent,0.13333333333333333,3.7516413430876007E-4
an_intense,0.16666666666666666,1.8758206715438003E-4
an_interesting,0.4090909090909091,0.0016882386043894203
an_intimate,0.0,0.0
an_intriguing,0.26666666666666666,7.503282686175201E-4
an_odd,0.5,7.503282686175201E-4
an_old,0.25,5.627462014631402E-4
an_original,0.46153846153846156,0.0011254924029262803
an_otherwise,0.3333333333333333,3.7516413430876007E-4
an_ugly,1.0,9.379103357719002E-4
an_undeniably,0.0,0.0
an_uneasy,0.8,7.503282686175201E-4
an_uneven,0.5,5.627462014631402E-4
an_unusual,0.2857142857142857,3.7516413430876007E-4
analyze_that,0.4444444444444444,7.503282686175201E-4
and_--,0.6666666666666666,7.503282686175201E-4
and_<COMMA>,0.43243243243243246,0.006002626148940161
and_<ELLIPSE>,0.4,3.7516413430876007E-4
and_<SINGLEQUOTE>,0.75,0.0011254924029262803
and_a,0.4043478260869565,0.017445132245357344
and_affecting,0.0,0.0
and_all,0.35294117647058826,0.0011254924029262803
and_almost,0.625,9.379103357719002E-4
and_also,0.0,0.0
and_always,0.0,0.0
and_an,0.37254901960784315,0.0035640592759332208
and_are,0.7142857142857143,9.379103357719002E-4
and_as,0.44,0.0020634027386981805
and_at,0.2,5.627462014631402E-4
and_bad,0.5714285714285714,7.503282686175201E-4
and_beautifully,0.14285714285714285,3.7516413430876007E-4
and_become,0.6,5.627462014631402E-4
and_boring,1.0,0.0013130744700806604
and_both,0.2,1.8758206715438003E-4
and_by,0.0,0.0
and_characters,0.7777777777777778,0.0013130744700806604
and_clich,1.0,9.379103357719002E-4
